profile_id,sex,experience,days_available,height_bucket_cm,weight_bucket_kg,bmi_bucket,ratio_type,ratio_gap_bucket,day_index,day_label,exercise_order,exercise_name,muscle_codes,sets,rep_min,rep_max,rir_min,rir_max,rest_seconds
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,1,Empuje,1,Press Inclinado (Pecho Superior),chest,4,6,8,0,1,180
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,1,Empuje,2,Press Inclinado con Barra,chest,3,6,8,0,1,180
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,1,Empuje,3,Elevaciones Laterales en Polea,shoulders,4,8,12,0,1,120
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,1,Empuje,4,Press Militar con Mancuerna,shoulders,4,6,8,0,1,180
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,1,Empuje,5,Extensión de Tríceps Katana,triceps,3,10,12,0,0,120
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,1,Empuje,6,Fondos en Banco (Tríceps),triceps,3,6,8,0,1,180
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,2,Pierna,1,Sentadilla con Barra,quads,3,6,10,0,1,180
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,2,Pierna,2,Extensión de Piernas,quads,3,8,12,0,1,120
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,2,Pierna,3,Sentadilla Búlgara,glutes,4,6,10,0,1,180
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,2,Pierna,4,Peso Muerto Rumano (Barra),hamstrings,3,6,10,0,1,180
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,2,Pierna,5,Curl Femoral Tumbado,hamstrings,3,8,12,0,1,120
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,2,Pierna,6,Donkey Calf Raise,calves,3,12,15,0,0,120
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,2,Pierna,7,Donkey Calf Raise,calves,3,12,15,0,0,120
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,2,Pierna,8,Aducción en Polea,adductors,3,12,15,0,0,120
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,2,Pierna,9,Abducción de Cadera en Polea (Glúteo Medio),abductors,3,10,12,0,0,120
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,3,Tracción,1,Jalón al Pecho,back,4,6,8,0,1,180
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,3,Tracción,2,Jalón al Pecho con Agarre en V,back,4,6,8,0,1,180
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,3,Tracción,3,Curl Bayesian (Polea tras espalda),biceps,3,10,12,0,0,120
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,3,Tracción,4,Curl Martillo,biceps,3,10,12,0,0,120
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,4,Pierna,1,Prensa de Piernas,quads,3,6,10,0,1,180
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,4,Pierna,2,Extensión de Piernas,quads,3,8,12,0,1,120
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,4,Pierna,3,Sentadilla Búlgara,glutes,4,6,10,0,1,180
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,4,Pierna,4,Peso Muerto Rumano (Mancuernas),hamstrings,3,6,10,0,1,180
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,4,Pierna,5,Curl Femoral Tumbado,hamstrings,3,8,12,0,1,120
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,4,Pierna,6,Elevación de Talón Sentado,calves,3,12,15,0,0,120
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,4,Pierna,7,Elevación de Talón de Pie,calves,3,12,15,0,0,120
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,4,Pierna,8,Aducción en Polea,adductors,3,12,15,0,0,120
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,4,Pierna,9,Fire Hydrants con Banda,abductors,3,10,12,0,0,120
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,5,Superior,1,Press de Banca,chest,4,6,8,0,1,180
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,5,Superior,2,Around the Worlds,chest,3,8,12,0,1,120
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,5,Superior,3,Remo Unilateral con Mancuerna,back,4,6,8,0,1,180
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,5,Superior,4,Remo Gironda (Polea Baja),back,4,6,8,0,1,180
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,5,Superior,5,Elevaciones Laterales en Polea,shoulders,4,8,12,0,1,120
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,5,Superior,6,Press Militar con Mancuerna,shoulders,4,6,8,0,1,180
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,5,Superior,7,Curl Bayesian (Polea tras espalda),biceps,3,10,12,0,0,120
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,5,Superior,8,Curl Martillo,biceps,3,10,12,0,0,120
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,5,Superior,9,Extensión Tríceps tras nuca,triceps,3,10,12,0,0,120
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,5,Superior,10,Extensión Tríceps Cuerda,triceps,3,10,12,0,0,120
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,6,Core,1,Crunch en Polea Alta,abs,3,12,20,0,1,60
profile_de92c6064404,male,Intermedio,6,170-174cm,70-74kg,18_5_24_9,golden_ratio,moderate,6,Core,2,Bicicleta Estática (Cardio HIIT),cardio,1,20,30,,,
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,1,Pierna,1,Prensa de Piernas,quads,3,6,10,0,1,180
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,1,Pierna,2,Sentadilla Goblet,quads,3,6,10,0,1,180
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,1,Pierna,3,Sentadilla con Barra,quads,3,6,10,0,1,180
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,1,Pierna,4,Step Up (Enfoque Glúteo),glutes,4,6,10,0,1,180
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,1,Pierna,5,Prensa Pies Altos (Glúteo),glutes,3,6,10,0,1,180
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,1,Pierna,6,Hip Thrust,glutes,3,6,10,0,1,180
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,1,Pierna,7,Peso Muerto Rumano (Mancuernas),hamstrings,3,6,10,0,1,180
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,1,Pierna,8,Curl Femoral Sentado,hamstrings,3,8,12,0,1,120
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,1,Pierna,9,Curl Femoral Sentado,hamstrings,3,8,12,0,1,120
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,1,Pierna,10,Elevación de Talón Sentado,calves,3,12,15,0,0,120
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,1,Pierna,11,Donkey Calf Raise,calves,3,12,15,0,0,120
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,1,Pierna,12,Aducción en Polea,adductors,3,12,15,0,0,120
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,1,Pierna,13,Aductores en Máquina,adductors,3,12,15,0,0,120
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,1,Pierna,14,Abducción de Cadera en Polea (Glúteo Medio),abductors,3,10,12,0,0,120
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,1,Pierna,15,Abductores en Máquina,abductors,3,10,12,0,0,120
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,2,Superior,1,Press de Banca,chest,4,6,8,0,1,180
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,2,Superior,2,Press Landmine (Pecho Superior),chest,4,6,8,0,1,180
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,2,Superior,3,Remo Unilateral con Mancuerna,back,4,6,8,0,1,180
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,2,Superior,4,Remo Gironda (Polea Baja),back,4,6,8,0,1,180
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,2,Superior,5,Jalón al Pecho,back,4,6,8,0,1,180
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,2,Superior,6,Elevaciones Laterales en Polea,shoulders,4,8,12,0,1,120
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,2,Superior,7,Press Militar con Mancuerna,shoulders,4,6,8,0,1,180
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,2,Superior,8,Elevaciones Laterales,shoulders,4,8,12,0,1,120
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,2,Superior,9,Curl Bayesian (Polea tras espalda),biceps,4,10,12,0,0,120
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,2,Superior,10,Curl Predicador en Máquina,biceps,4,10,12,0,0,120
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,2,Superior,11,Extensión Tríceps tras nuca (Mancuerna),triceps,4,10,12,0,0,120
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,2,Superior,12,Fondos en Banco (Tríceps),triceps,4,6,8,0,1,180
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,3,Pierna,1,Sentadilla con Barra,quads,3,6,10,0,1,180
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,3,Pierna,2,Sentadilla Goblet,quads,3,6,10,0,1,180
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,3,Pierna,3,Sentadilla Hack,quads,3,6,10,0,1,180
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,3,Pierna,4,Step Up (Enfoque Glúteo),glutes,4,6,10,0,1,180
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,3,Pierna,5,Patada de Glúteo en Polea,glutes,3,8,12,0,1,120
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,3,Pierna,6,Step Up (Enfoque Glúteo),glutes,3,6,10,0,1,180
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,3,Pierna,7,Peso Muerto Rumano (Barra),hamstrings,3,6,10,0,1,180
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,3,Pierna,8,Curl Femoral Sentado,hamstrings,3,8,12,0,1,120
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,3,Pierna,9,Peso Muerto Rumano (Barra),hamstrings,3,6,10,0,1,180
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,3,Pierna,10,Elevación de Talón Sentado,calves,3,12,15,0,0,120
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,3,Pierna,11,Donkey Calf Raise,calves,3,12,15,0,0,120
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,3,Pierna,12,Aducción en Polea,adductors,3,12,15,0,0,120
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,3,Pierna,13,Aductores en Máquina,adductors,3,12,15,0,0,120
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,3,Pierna,14,Abducción de Cadera en Polea (Glúteo Medio),abductors,3,10,12,0,0,120
profile_7e8b5895b88b,male,Avanzado,2,170-174cm,100-104kg,30_34_9,golden_ratio,moderate,3,Pierna,15,Abducción de Cadera de Pie en Polea,abductors,3,10,12,0,0,120
profile_cca3cfad6f5f,female,Novato,7,150-154cm,45-49kg,18_5_24_9,hourglass_ratio,low,1,Pierna,1,Prensa de Piernas,quads,4,6,10,0,1,180
profile_cca3cfad6f5f,female,Novato,7,150-154cm,45-49kg,18_5_24_9,hourglass_ratio,low,1,Pierna,2,Sentadilla Goblet,quads,3,6,10,0,1,180
profile_cca3cfad6f5f,female,Novato,7,150-154cm,45-49kg,18_5_24_9,hourglass_ratio,low,1,Pierna,3,Step Up (Enfoque Glúteo),glutes,4,6,10,0,1,180
profile_cca3cfad6f5f,female,Novato,7,150-154cm,45-49kg,18_5_24_9,hourglass_ratio,low,1,Pierna,4,Prensa Pies Altos (Glúteo),glutes,4,6,10,0,1,180
profile_cca3cfad6f5f,female,Novato,7,150-154cm,45-49kg,18_5_24_9,hourglass_ratio,low,1,Pierna,5,Peso Muerto Rumano (Barra),hamstrings,4,6,10,0,1,180
profile_cca3cfad6f5f,female,Novato,7,150-154cm,45-49kg,18_5_24_9,hourglass_ratio,low,1,Pierna,6,Curl Femoral Tumbado,hamstrings,3,8,12,0,1,120
profile_cca3cfad6f5f,female,Novato,7,150-154cm,45-49kg,18_5_24_9,hourglass_ratio,low,1,Pierna,7,Donkey Calf Raise,calves,4,12,15,0,0,120
profile_cca3cfad6f5f,female,Novato,7,150-154cm,45-49kg,18_5_24_9,hourglass_ratio,low,1,Pierna,8,Sentadilla Sumo (Mancuerna),adductors,4,6,8,0,1,180
profile_cca3cfad6f5f,female,Novato,7,150-154cm,45-49kg,18_5_24_9,hourglass_ratio,low,1,Pierna,9,Elevación Lateral de Pierna (Suelo),abductors,3,10,12,0,0,120
profile_cca3cfad6f5f,female,Novato,7,150-154cm,45-49kg,18_5_24_9,hourglass_ratio,low,1,Pierna,10,Abductores en Máquina,abductors,3,10,12,0,0,120
profile_cca3cfad6f5f,female,Novato,7,150-154cm,45-49kg,18_5_24_9,hourglass_ratio,low,2,Superior,1,Press Inclinado (Pecho Superior),chest,3,6,8,0,1,180
profile_cca3cfad6f5f,female,Novato,7,150-154cm,45-49kg,18_5_24_9,hourglass_ratio,low,2,Superior,2,Peck Deck,chest,3,8,12,0,1,120
profile_cca3cfad6f5f,female,Novato,7,150-154cm,45-49kg,18_5_24_9,hourglass_ratio,low,2,Superior,3,Remo Unilateral con Mancuerna,back,4,6,8,0,1,180
profile_cca3cfad6f5f,female,Novato,7,150-154cm,45-49kg,18_5_24_9,hourglass_ratio,low,2,Superior,4,Dominadas Asistidas Agarre Ancho,back,3,6,8,0,1,180
profile_cca3cfad6f5f,female,Novato,7,150-154cm,45-49kg,18_5_24_9,hourglass_ratio,low,2,Superior,5,Jalón al Pecho con Agarre en V,back,3,6,8,0,1,180
profile_cca3cfad6f5f,female,Novato,7,150-154cm,45-49kg,18_5_24_9,hourglass_ratio,low,2,Superior,6,Elevaciones Laterales en Polea,shoulders,4,8,12,0,1,120
profile_cca3cfad6f5f,female,Novato,7,150-154cm,45-49kg,18_5_24_9,hourglass_ratio,low,2,Superior,7,Press Militar con Barra,shoulders,3,6,8,0,1,180
profile_cca3cfad6f5f,female,Novato,7,150-154cm,45-49kg,18_5_24_9,hourglass_ratio,low,2,Superior,8,Press Militar con Mancuerna,shoulders,3,6,8,0,1,180
profile_cca3cfad6f5f,female,Novato,7,150-154cm,45-49kg,18_5_24_9,hourglass_ratio,low,2,Superior,9,Curl Bayesian (Polea tras espalda),biceps,3,10,12,0,0,120
profile_cca3cfad6f5f,female,Novato,7,150-154cm,45-49kg,18_5_24_9,hourglass_ratio,low,2,Superior,10,Curl Predicador en Máquina,biceps,3,10,12,0,0,120
profile_cca3cfad6f5f,female,Novato,7,150-154cm,45-49kg,18_5_24_9,hourglass_ratio,low,2,Superior,11,Extensión de Tríceps Katana,triceps,3,10,12,0,0,120
profile_cca3cfad6f5f,female,Novato,7,150-154cm,45-49kg,18_5_24_9,hourglass_ratio,low,2,Superior,12,Extensión Tríceps Cuerda,triceps,3,10,12,0,0,120
profile_cca3cfad6f5f,female,Novato,7,150-154cm,45-49kg,18_5_24_9,hourglass_ratio,low,3,Pierna,1,Sentadilla Sissy,quads,4,6,10,0,1,180
profile_cca3cfad6f5f,female,Novato,7,150-154cm,45-49kg,18_5_24_9,hourglass_ratio,low,3,Pierna,2,Extensión de Piernas,quads,3,8,12,0,1,120
profile_cca3cfad6f5f,female,Novato,7,150-154cm,45-49kg,18_5_24_9,hourglass_ratio,low,3,Pierna,3,Sentadilla Búlgara,glutes,4,6,10,0,1,180
profile_cca3cfad6f5f,female,Novato,7,150-154cm,45-49kg,18_5_24_9,hourglass_ratio,low,3,Pierna,4,Hip Thrust Unilateral,glutes,4,6,10,0,1,180
profile_cca3cfad6f5f,female,Novato,7,150-154cm,45-49kg,18_5_24_9,hourglass_ratio,low,3,Pierna,5,Peso Muerto Rumano (Mancuernas),hamstrings,4,6,10,0,1,180
profile_cca3cfad6f5f,female,Novato,7,150-154cm,45-49kg,18_5_24_9,hourglass_ratio,low,3,Pierna,6,Curl Femoral Tumbado,hamstrings,3,8,12,0,1,120
profile_cca3cfad6f5f,female,Novato,7,150-154cm,45-49kg,18_5_24_9,hourglass_ratio,low,3,Pierna,7,Elevación de Talón Sentado,calves,4,12,15,0,0,120
profile_cca3cfad6f5f,female,Novato,7,150-154cm,45-49kg,18_5_24_9,hourglass_ratio,low,3,Pierna,8,Aducción en Polea,adductors,4,12,15,0,0,120
profile_cca3cfad6f5f,female,Novato,7,150-154cm,45-49kg,18_5_24_9,hourglass_ratio,low,3,Pierna,9,Elevación Lateral de Pierna (Suelo),abductors,3,10,12,0,0,120
profile_cca3cfad6f5f,female,Novato,7,150-154cm,45-49kg,18_5_24_9,hourglass_ratio,low,3,Pierna,10,Abductores en Máquina,abductors,3,10,12,0,0,120
profile_1fb5917ec5ec,male,Avanzado,5,175-179cm,90-94kg,30_34_9,golden_ratio,high,1,Full body,1,Sentadilla Hack,quads,4,6,10,0,1,180
profile_1fb5917ec5ec,male,Avanzado,5,175-179cm,90-94kg,30_34_9,golden_ratio,high,1,Full body,2,Sentadilla Goblet,quads,4,6,10,0,1,180
profile_1fb5917ec5ec,male,Avanzado,5,175-179cm,90-94kg,30_34_9,golden_ratio,high,1,Full body,3,Extensión de Piernas,quads,4,8,12,0,1,120
profile_1fb5917ec5ec,male,Avanzado,5,175-179cm,90-94kg,30_34_9,golden_ratio,high,1,Full body,4,Extensión de Piernas,quads,3,8,12,0,1,120
profile_1fb5917ec5ec,male,Avanzado,5,175-179cm,90-94kg,30_34_9,golden_ratio,high,1,Full body,5,Step Up (Enfoque Glúteo),glutes,4,6,10,0,1,180
profile_1fb5917ec5ec,male,Avanzado,5,175-179cm,90-94kg,30_34_9,golden_ratio,high,1,Full body,6,Patada de Glúteo en Polea,glutes,4,8,12,0,1,120
profile_1fb5917ec5ec,male,Avanzado,5,175-179cm,90-94kg,30_34_9,golden_ratio,high,1,Full body,7,Prensa Pies Altos (Glúteo),glutes,4,6,10,0,1,180
profile_1fb5917ec5ec,male,Avanzado,5,175-179cm,90-94kg,30_34_9,golden_ratio,high,1,Full body,8,Zancada Atrás con Déficit (Glúteo),glutes,4,6,10,0,1,180
profile_1fb5917ec5ec,male,Avanzado,5,175-179cm,90-94kg,30_34_9,golden_ratio,high,1,Full body,9,Press Inclinado (Pecho Superior),chest,3,6,8,0,1,180
profile_1fb5917ec5ec,male,Avanzado,5,175-179cm,90-94kg,30_34_9,golden_ratio,high,1,Full body,10,Press Landmine (Pecho Superior),chest,3,6,8,0,1,180
profile_1fb5917ec5ec,male,Avanzado,5,175-179cm,90-94kg,30_34_9,golden_ratio,high,1,Full body,11,Jalón al Pecho,back,4,6,8,0,1,180
profile_1fb5917ec5ec,male,Avanzado,5,175-179cm,90-94kg,30_34_9,golden_ratio,high,1,Full body,12,Jalón al Pecho con Agarre en V,back,3,6,8,0,1,180
profile_1fb5917ec5ec,male,Avanzado,5,175-179cm,90-94kg,30_34_9,golden_ratio,high,1,Full body,13,Dominadas Asistidas Agarre Ancho,back,3,6,8,0,1,180
profile_1fb5917ec5ec,male,Avanzado,5,175-179cm,90-94kg,30_34_9,golden_ratio,high,1,Full body,14,Elevaciones Laterales en Polea,shoulders,4,8,12,0,1,120
profile_1fb5917ec5ec,male,Avanzado,5,175-179cm,90-94kg,30_34_9,golden_ratio,high,1,Full body,15,Elevaciones Laterales,shoulders,3,8,12,0,1,120
profile_1fb5917ec5ec,male,Avanzado,5,175-179cm,90-94kg,30_34_9,golden_ratio,high,1,Full body,16,Press Militar con Mancuerna,shoulders,3,6,8,0,1,180
profile_1fb5917ec5ec,male,Avanzado,5,175-179cm,90-94kg,30_34_9,golden_ratio,high,1,Full body,17,Curl Bayesian (Polea tras espalda),biceps,3,10,12,0,0,120
profile_1fb5917ec5ec,male,Avanzado,5,175-179cm,90-94kg,30_34_9,golden_ratio,high,1,Full body,18,Curl Predicador,biceps,3,10,12,0,0,120
profile_1fb5917ec5ec,male,Avanzado,5,175-179cm,90-94kg,30_34_9,golden_ratio,high,1,Full body,19,Extensión Tríceps tras nuca,triceps,3,10,12,0,0,120
profile_1fb5917ec5ec,male,Avanzado,5,175-179cm,90-94kg,30_34_9,golden_ratio,high,1,Full body,20,Fondos en Banco (Tríceps),triceps,3,6,8,0,1,180
profile_1fb5917ec5ec,male,Avanzado,5,175-179cm,90-94kg,30_34_9,golden_ratio,high,1,Full body,21,Peso Muerto Rumano (Barra),hamstrings,4,6,10,0,1,180
profile_1fb5917ec5ec,male,Avanzado,5,175-179cm,90-94kg,30_34_9,golden_ratio,high,1,Full body,22,Curl Femoral Tumbado,hamstrings,4,8,12,0,1,120
profile_1fb5917ec5ec,male,Avanzado,5,175-179cm,90-94kg,30_34_9,golden_ratio,high,1,Full body,23,Peso Muerto Rumano (Mancuernas),hamstrings,4,6,10,0,1,180
profile_1fb5917ec5ec,male,Avanzado,5,175-179cm,90-94kg,30_34_9,golden_ratio,high,1,Full body,24,Peso Muerto Rumano (Mancuernas),hamstrings,3,6,10,0,1,180
profile_1fb5917ec5ec,male,Avanzado,5,175-179cm,90-94kg,30_34_9,golden_ratio,high,1,Full body,25,Elevación de Talón de Pie,calves,4,12,15,0,0,120
profile_1fb5917ec5ec,male,Avanzado,5,175-179cm,90-94kg,30_34_9,golden_ratio,high,1,Full body,26,Donkey Calf Raise,calves,4,12,15,0,0,120
profile_9a247f3db0a4,female,Novato,6,155-159cm,55-59kg,18_5_24_9,hourglass_ratio,low,1,Pierna,1,Sentadilla Sissy,quads,4,6,10,0,1,180
profile_9a247f3db0a4,female,Novato,6,155-159cm,55-59kg,18_5_24_9,hourglass_ratio,low,1,Pierna,2,Extensión de Piernas,quads,3,8,12,0,1,120
profile_9a247f3db0a4,female,Novato,6,155-159cm,55-59kg,18_5_24_9,hourglass_ratio,low,1,Pierna,3,Step Up (Enfoque Glúteo),glutes,4,6,10,0,1,180
profile_9a247f3db0a4,female,Novato,6,155-159cm,55-59kg,18_5_24_9,hourglass_ratio,low,1,Pierna,4,Hip Thrust,glutes,4,6,10,0,1,180
profile_9a247f3db0a4,female,Novato,6,155-159cm,55-59kg,18_5_24_9,hourglass_ratio,low,1,Pierna,5,Peso Muerto Rumano (Barra),hamstrings,4,6,10,0,1,180
profile_9a247f3db0a4,female,Novato,6,155-159cm,55-59kg,18_5_24_9,hourglass_ratio,low,1,Pierna,6,Curl Femoral Sentado,hamstrings,3,8,12,0,1,120
profile_9a247f3db0a4,female,Novato,6,155-159cm,55-59kg,18_5_24_9,hourglass_ratio,low,1,Pierna,7,Elevación de Talón Sentado,calves,4,12,15,0,0,120
profile_9a247f3db0a4,female,Novato,6,155-159cm,55-59kg,18_5_24_9,hourglass_ratio,low,1,Pierna,8,Aducción en Polea,adductors,4,12,15,0,0,120
profile_9a247f3db0a4,female,Novato,6,155-159cm,55-59kg,18_5_24_9,hourglass_ratio,low,1,Pierna,9,Abductores en Máquina,abductors,3,10,12,0,0,120
profile_9a247f3db0a4,female,Novato,6,155-159cm,55-59kg,18_5_24_9,hourglass_ratio,low,1,Pierna,10,Abducción de Cadera de Pie en Polea,abductors,3,10,12,0,0,120
profile_9a247f3db0a4,female,Novato,6,155-159cm,55-59kg,18_5_24_9,hourglass_ratio,low,2,Empuje,1,Press Inclinado (Pecho Superior),chest,3,6,8,0,1,180
profile_9a247f3db0a4,female,Novato,6,155-159cm,55-59kg,18_5_24_9,hourglass_ratio,low,2,Empuje,2,Peck Deck,chest,3,8,12,0,1,120
profile_9a247f3db0a4,female,Novato,6,155-159cm,55-59kg,18_5_24_9,hourglass_ratio,low,2,Empuje,3,Elevaciones Laterales en Polea,shoulders,4,8,12,0,1,120
profile_9a247f3db0a4,female,Novato,6,155-159cm,55-59kg,18_5_24_9,hourglass_ratio,low,2,Empuje,4,Press Militar con Mancuerna,shoulders,3,6,8,0,1,180
